ORDER_ID|TRUCK_ID|LANGUAGE|SOURCE|REVIEW|PRIMARY_CITY|CUSTOMER_ID|YEAR|MONTH|TRUCK_BRAND
71503176|222|en|1|Delightful gyros and a refreshing Greek salad await at the Cheeky Greek truck. Experience warm, soft pita bread filled with generous and flavorful ingredients. The Greek salad offers a crisp and refreshing balance of vegetables and tangy dressing. Impressive quality of food combined with friendly service makes Cheeky Greek a recommendation for anyone seeking an authentic Greek culinary adventure in Mumbai.|Mumbai||2022|12|Cheeky Greek
110092018|264|en|1|"""Tasty Tibs truly lives up to its name! The Lean Chicken Tibs were flavorful and tender, perfectly complemented by the Veggie Combo that was a delightful medley of fresh and well-seasoned vegetables. The Ice Tea was refreshing, providing a perfect balance to the spicy Ethiopian cuisine. The truck's presence in Seoul is a culinary blessing. Whether you're a fan of Ethiopian food or looking to try something new, Tasty Tibs is a must-visit. The quality of food and service is top-notch. Highly recommended!"""|Seoul||2022|12|Tasty Tibs
359566277|318|en|1|"""Guac n' Roll exceeded expectations with their delightful Taco Combo Plate, Chicken Burrito, and Lean Burrito Bowl. The Fish Burrito was a standout, offering a unique twist on traditional burritos with its perfectly cooked fish and flavorful toppings. The accompanying Ice Tea was refreshing and complemented the meal well. For anyone in Rio de Janeiro craving exceptional tacos and burritos, Guac n' Roll is a must-try food truck!"""|Rio de Janeiro||2022|12|Guac n' Roll
359556295|318|en|1|Fresh and succulent fish, perfectly complemented by zesty toppings, was the highlight of the Fish Burrito from Guac n' Roll in Rio de Janeiro. The soft and pliable tortilla wrapped the filling with ease, making for an appealing presentation. Prompt and friendly service added to the overall enjoyment, despite the slightly above-average price. However, the quality of the ingredients and generous portion size made it a worthwhile splurge.|Rio de Janeiro||2022|12|Guac n' Roll
14292842|79|en|1|Sure, here is a neutral review for the order summary:The Mac Shack's menu offerings, namely the lobster mac and cheese and the buffalo mac and cheese, were undeniably mouthwatering. The lobster mac and cheese was rich, creamy, and generously studded with succulent lobster claw pieces. The buffalo mac and cheese, on the other hand, boasted a tantalizing spicy kick that danced on the taste buds. The bottled soda complemented the mac and cheese perfectly, quenching the spiciness. While the wait time was a tad longer than expected, the friendly staff and the cozy atmosphere of the truck made up for the inconvenience. Overall, The Mac Shack's mac and cheese paradise is a must-visit for any foodie seeking a flavorful and satisfying experience.|Toronto||2022|12|The Mac Shack
377556337|347|en|1|The Smoky BBQ truck in Berlin delivered a decent dining experience with their Rack of Pork Ribs. The ribs were tender and well-cooked, but the BBQ sauce leaned more towards sweetness, which might not appeal to everyone. The portion size was satisfying, and the service was prompt. However, the overall flavor profile could have been more balanced. It's worth a try if you're in the area and craving BBQ.|Berlin||2022|12|Smoky BBQ
14282396|76|en|1|A delightful experience with Mango Sticky Rice at Freezing Point in Toronto. The cooked sticky rice was an ideal blend of softness and sweetness, neither sticking nor undercooked. The mango's vibrant flavor shone through, harmonizing perfectly with the rice's sweetness. Generous portion sizes and friendly service rounded out this satisfying meal. I wholeheartedly recommend this dish to anyone in Toronto.|Toronto||2022|12|Freezing Point
418118481|421|en|1|Order summaries should include details about any negative experiences for writing a negative review. The given text lacks such information.|Cairo||2022|12|Freezing Point
64707743|210|en|1|The Better Off Bread truck was a delightful find in the heart of Krakow. The menu boasted a variety of mouth-watering sandwiches, and I couldn't resist trying the Italian, Pastrami, and Hot Ham & Cheese. The bread was fresh and crispy, and the fillings were generous and flavorful. The bottled soda and ice tea were refreshing and perfectly complemented the sandwiches. The staff were friendly and attentive, and the overall atmosphere was casual and inviting. I highly recommend checking out Better Off Bread if you're looking for a quick and satisfying bite in Krakow.|Krakow||2022|12|Better Off Bread
347617152|308|en|1|A delightful crepe experience at Le Coin des Crêpes in Sao Paulo. The thin, crispy crepe was an exquisite find, and the fruit filling was bursting with freshness and flavor. The sauce, with its sweet and tart notes, complemented the crepe perfectly. Balance in the flavors was harmoniously achieved. Service was friendly and efficient, while the cozy and inviting atmosphere added to the overall satisfaction.|Sao Paulo||2022|12|Le Coin des Crêpes
