ORDER_ID|TRUCK_ID|LANGUAGE|SOURCE|REVIEW|PRIMARY_CITY|CUSTOMER_ID|YEAR|MONTH|TRUCK_BRAND
|357|en|2|"Gyro Plate and Greek Salad from ""Cheeky Greek"" truck in Berlin were underwhelming. The gyros lacked moisture and flavor, while the salad appeared limp and wilted. Presentation left much to be desired. Service was unfriendly, and wait time was prolonged. Fortunately, the truck owner's warm demeanor and eagerness to converse offered a respite. Yet, the food quality and overall experience fell significantly short of anticipated delight."|Berlin||2022|12|Cheeky Greek
|358|en|2|The Peking Truck's combo Lo Mein and Fried Rice offering in Berlin was a satisfying experience. The Lo Mein was flavorful with a generous portion of vegetables and noodles, while the Fried Rice was crispy and aromatic. The overall presentation and service were commendable, though the wait time could be improved. The price was reasonable, making it an accessible option for a quick and satisfying Chinese meal in Berlin.|Berlin||2022|12|Peking Truck
|402|en|2|Greek Salad at Cheeky Greek in Madrid Meets Expectations.The salad's ingredients were fresh, including crisp lettuce, juicy tomatoes, and tangy feta cheese. The portion size was satisfactory, offering a balance between being too large or too small. Regrettably, the salad lacked a distinctive flavor that would distinguish it from other Greek salads. The presentation was simple and clean, but not especially memorable. In summary, it was a decent salad, but it did not particularly stand out.|Madrid||2022|12|Cheeky Greek
|396|en|2|The Mega Melt truck in Madrid is a must-visit for grilled cheese lovers! I recently tried The Original and Miss Piggie, and both were absolutely delicious. The bread was perfectly toasted, and the cheese was melted to perfection. The Miss Piggie, with its savory pulled pork and BBQ sauce, added a fantastic twist to the classic grilled cheese. The portion sizes were generous, and the service was friendly and efficient. I highly recommend The Mega Melt for a satisfying and tasty meal.|Madrid||2022|12|The Mega Melt
|228|en|2|Guac n' Roll's Veggie Taco Bowl is a gastronomic delight! Each bite bursts with vibrant, fresh flavors, creating a fiesta in your mouth. The veggies, cooked to perfection, retain their crunch and natural sweetness. The bowl is filled generously, ensuring a satisfying and fulfilling meal. This taco bowl stands as a testament to their dedication to quality and taste. For those in Delhi craving authentic tacos, Guac n' Roll is your go-to destination. A high recommendation indeed!|Delhi||2022|12|Guac n' Roll
|267|en|2|Overall, I was disappointed with my recent order from Cheeky Greek in Seoul. The King Combo, which included a gyros sandwich, Greek salad, and bottled soda, was far from satisfactory. The gyros meat was dry and overcooked, and the salad was wilted and lacking in flavor. The bottled soda was flat and warm. I expected much better quality and freshness, given the high price I paid. I would not recommend Cheeky Greek to anyone looking for a quick and flavorful Greek meal in Seoul.|Seoul||2022|12|Cheeky Greek
|239|en|2|"""Nani's Kitchen has truly mastered the art of Indian cuisine. The Lean Chicken Tikka Masala was an absolute delight, bursting with flavors that perfectly balanced the richness of the spices and the tender chicken. Each bite was a testament to their commitment to authenticity and quality. Located in Delhi, Nani's Kitchen is a hidden gem that I highly recommend for anyone craving a genuine Indian culinary experience. The Truck name, Nani's Kitchen, adds a personal touch, making the dining experience feel like a warm, home-cooked meal. A must-try!"""|Delhi||2022|12|Nani's Kitchen
|131|en|2|" ""Absolutely fabulous poutine experience from Revenge of the Curds in London! The Kitchen Sink and Mother's Favorite were standouts - full of flavour and high-quality ingredients. The Classic was a delicious and satisfying take on a classic poutine. And let's not forget about the Bottled Water, a refreshing and necessary addition to any meal. The customer service was top-notch, and the entire experience exceeded my expectations. I highly recommend giving Revenge of the Curds a try for a truly delicious and unforgettable poutine experience in London."""|London||2022|12|Revenge of the Curds
|448|en|2|The Peking Truck in Cape Town failed to deliver the expected Chinese culinary experience. The Combo Lo Mein was disappointingly bland, lacking the rich, savory flavors one would anticipate. The Wonton Soup, far from being a comforting accompaniment, was watery and underseasoned. Even the Bottled Water, a simple staple, was served at room temperature, which was far from refreshing. Overall, the meal was a disappointing representation of Chinese cuisine.|Cape Town||2022|12|Peking Truck
|89|en|2| Nani's Kitchen delivered a fantastic Indian dining experience in Toronto! Their Combination Curry was rich in flavor and perfectly spiced, while the Tandoori Mixed Grill impressed with its juicy, tender meats. The standout dish, however, was the Lean Chicken Tikka Masala, which combined succulent chicken with a creamy, fragrant sauce. Accompanied by refreshing Bottled Soda, this meal was a delightful culinary journey. Nani's Kitchen truly offers authentic Indian cuisine that leaves you craving for more!|Toronto||2022|12|Nani's Kitchen
|278|en|2|Disappointment was the main course with my Chicken Pot Pie Crepe from Le Coin des Crêpes. The crepe was overcooked, leading to a tough, chewy texture that was far from enjoyable. The filling, advertised as a chicken pot pie, was lacking in both chicken and the rich, comforting flavour one expects from a pot pie. Instead, it was a bland, watery mixture that did little to enhance the overall dish. The presentation was lacklustre, with the crepe haphazardly folded and the filling spilling out. For a restaurant in Sydney known for its crepes, this was a disappointing and underwhelming experience.|Sydney||2022|12|Le Coin des Crêpes
|271|en|2|Disappointment was the flavor of the day with the Ice Cream Sandwich from Freezing Point in Sydney. The ice cream lacked the creaminess one would expect, and the cookies were hard, making it difficult to enjoy. The sandwich was not well-assembled, resulting in a messy eating experience. The ice cream also melted too quickly, which was not ideal for an on-the-go treat. Overall, the experience did not live up to my expectations, and I would not recommend this item to others.|Sydney||2022|12|Freezing Point
|330|en|2|In the lively city of Rio de Janeiro, Better Off Bread truck showcased an enticing Italian menu. Sandwiched between the vibrant streets, this food truck presented a tantalizing assortment of sandwiches and bottled water. Among the offerings, the Hot Ham & Cheese sandwich captivated with its succulent ham, melted cheese, and artisanal bread. The Italian sandwich, boasting salami, roasted vegetables, and tangy cheese, delivered an explosive burst of flavor and texture. The bottled water, served as a cooling companion, efficiently quenched thirst. The food and service at Better Off Bread earned high praise, making it an unmissable pit stop for Italian cravings in Rio.|Rio de Janeiro||2022|12|Better Off Bread
|188|pl|2| Przepraszam, ale muszę napisać negatywną recenzję w języku polskim dotyczącą zamówienia w Le Coin des Crêpes w Warszawie.Zamówiłam łamliwe naleśniki na śniadanie i kurzą pierogową. Prawda jest, że naleśniki były dobre, jednak pierog wypełniony kurczakiem był suchy i prawie niewypiekowany. Czekałam długo na zamówienie i byłem rozczarowana jego jakością. To naprawdę szkoda, bo naleśniki były pyszne, ale ogólnie doświadczenie było rozczarowujące. W obecnej formie nie zalecam Le Coin des Crêpes w Warszawie.|Warsaw||2022|12|Le Coin des Crêpes
|303|pt|2|" ""Guac n' Roll em São Paulo decepcionou completamente. O pedido de tacos veio frio e sem sabor, o fish burrito estava molhado demais e o lean burrito bowl estava careca de ingredientes frescos. O chicken burrito foi a única coisa salva, mas ainda assim, não foi suficiente para nos convencer. A garrafa de água mineral foi o único ponto positivo, mas isso não é suficiente para nos fazer voltar. Recomendamos procurar outra opção de comida de caminhão na cidade."""|Sao Paulo||2022|12|Guac n' Roll
|138|en|2|Guac n' Roll truck's offerings fell short of expectations. Tacos, including the combo plate and veggie bowl, lacked flavor and creativity. Fish burrito was dry and overcooked. Bottled soda was excessively sweet. Service was sluggish, and staff provided minimal assistance. A greatly disappointing experience.|Manchester||2022|12|Guac n' Roll
|100|de|2|" ""Vancity, lass es uns einen Moment feiern für unseren neuesten Food-Truck-Liebling, ""Not the Wurst Hot Dogs""! Wir haben das Vergnügen gehabt, ihren New York Dog zu probieren, und wir sind absolut begeistert. Die köstlichen Wienerwürstchen, die frischen Zwiebeln und der knackige Senf haben einfach alles, was man sich von einem New Yorker Hot Dog wünschen kann. Die perfekte Ergänzung zum Stadtleben in Vancouver. Wir können es kaum erwarten, mehr von ""Not the Wurst Hot Dogs"" zu entdecken und zu probieren! Vielen Dank für dieses hervorragende kulinarische Erlebnis!"""|Vancouver||2022|12|Not the Wurst Hot Dogs
|415|en|2|"""Not the Wurst Hot Dogs"" food truck in Barcelona is a definite must-visit! Their hot dogs are a delightful explosion of flavors, with the Coney Dog, Chicago Dog, and New York Dog each offering a unique and delicious taste. The accompanying bottled water and iced tea were refreshing and the perfect pairing. The high-quality food and friendly service made for an excellent dining experience. I highly recommend this food truck to everyone - you won't be disappointed!"|Barcelona||2022|12|Not the Wurst Hot Dogs
|406|en|2|"A visit to an ice cream shop in Barcelona is represented in the order summary through a diverse assortment of items. Featured are an ice tea, ice cream sandwich, bottled water, a two-scoop bowl, waffle cone, and sugar cone. The ""Ice Cream"" nature of the establishment is explicitly stated, and the city's name is mentioned. The customer's selections are distinct and transparent, delivering a succinct account of their purchases. The order summary effectively organizes the details, ensuring a precise representation of the order."|Barcelona||2022|12|Freezing Point
|242|en|2|Smoky BBQ truck in Tokyo served up a pleasing meal. A standout were the crispy fried pickles, perfectly complementing the tender and savory two-meat plate. The spring mix salad offered a refreshing crunch, contrasting nicely with the hearty meat dishes. The visually appealing presentation and enticing aroma further enhanced the dining experience.|Tokyo||2022|12|Smoky BBQ
|336|en|2|"The Mega Melt truck's ""The Ranch"" grilled cheese sandwich was a delight, perfectly melted with gooey cheese and fresh, crispy bread. The Miss Piggie side dish was a perfect complement, sweet and tangy. The Ice Tea was refreshing and perfectly chilled. The friendly service and vibrant atmosphere in Munich made for a memorable experience. Overall, a highly recommended stop for any hungry traveler."|Munich||2022|12|The Mega Melt
|152|en|2|The Smoky BBQ truck in Paris delivered a solid BBQ experience. The Rack of Pork Ribs was tender and well-seasoned, with a nice smoky flavor that lived up to the truck's name. The Three Meat Plate offered a good variety, although the quality was a bit uneven across the different meats. Portion sizes were generous, ensuring a satisfying meal. While the food was enjoyable, it didn't particularly stand out among other BBQ options in the area. Overall, it's a decent choice for BBQ lovers, but perhaps not a must-visit destination.|Paris||2022|12|Smoky BBQ
|164|en|2|"""Nani's Kitchen truly brought the vibrant flavors of India to Paris! The Lean Chicken Tikka Masala was a culinary delight, perfectly blending rich spices with tender chicken. The Combination Curry was a symphony of tastes, each element harmoniously complementing the other. The authenticity of the dishes was remarkable, making it a gastronomic journey to remember. Nani's Kitchen is a hidden gem, offering a unique dining experience. Highly recommended for anyone seeking genuine Indian cuisine."""|Paris||2022|12|Nani's Kitchen
|231|en|2|"""The Mega Melt's 'Miss Piggie' grilled cheese sandwich was a decent choice. The cheese was adequately melted, and the bread had a nice crunch. However, it wasn't the most memorable grilled cheese I've had. The portion size was satisfactory for the price. The service was prompt, and the truck was clean. Overall, it's a solid option if you're in Delhi and craving a grilled cheese sandwich, but don't expect anything extraordinary."""|Delhi||2022|12|The Mega Melt
|131|en|2|"""Mothers Favorite"" poutine at ""Revenge of the Curds"" in London fails to impress. Curds were regrettably limp and undercooked, while the gravy was disappointingly thin and watery. Fries, unfortunately, were also soggy. The only saving grace was the generously large portion size. Regrettably, this poutine is not recommended."|London||2022|12|Revenge of the Curds
|316|en|2|"Order summary describes a transaction at ""Freezing Point,"" an ice cream truck in Rio de Janeiro. Items purchased consist of bottled water, mango sticky rice, ice cream sandwich, bottled soda, waffle cone, and sugar cone. Detailed inventory is presented, but no review is included in this section. Consequently, no assessment can be offered for this order summary."|Rio de Janeiro||2022|12|Freezing Point
|316|en|2|"The order summary indicates a simple purchase of a popsicle from a truck named ""Freezing Point"" in Rio de Janeiro. There is no information about the popsicle itself, the truck's menu type, or any other details about the purchase. Therefore, I cannot provide a review for this order summary."|Rio de Janeiro||2022|12|Freezing Point
