ORDER_ID|TRUCK_ID|LANGUAGE|SOURCE|REVIEW|PRIMARY_CITY|CUSTOMER_ID|YEAR|MONTH|TRUCK_BRAND
|283|en|3|Disappointed with my experience at Peking Truck in Sydney. The Wonton Soup was lackluster, with wontons that were overcooked and a broth that was bland. The Combo Fried Rice was no better, it was greasy and lacked the flavor I was expecting from a Chinese menu. The overall quality of the food was not up to the mark. I had high hopes, but unfortunately, Peking Truck did not deliver. I wouldn't recommend it based on this experience.|Sydney||2022|7|Peking Truck
|359|en|3|This order was a disaster. The food was cold and unappetizing, and the service was terrible. The chicken tikka masala was dry and flavorless, and the combination curry was full of cheap, greasy ingredients. The bottled water and ice tea were fine, but the rest of the meal was a complete disappointment. I would not recommend this restaurant to anyone.|Berlin||2022|7|Nani's Kitchen
|448|en|3|Peking Truck's menu showcases a delightful array of Chinese dishes, including a delicious combo fried rice, combo lo mein, and a soothing wonton soup, all accompanied by refreshing ice tea. The food served was flavorful and generously portioned, although the service experienced a slight delay on the night of my visit. The crispy wontons and tender rice in the fried rice were particularly enjoyable, while the lo mein had a slightly greasy texture that did not suit my personal preference. However, the soup provided an excellent remedy to counteract the spicy dishes. In conclusion, I highly recommend the Peking Truck for those craving authentic Chinese cuisine in Cape Town.|Cape Town||2022|7|Peking Truck
|191|en|3|A hearty, satisfying poutine experience in the heart of Warsaw. The Kitchen Sink and The Classic menu items were perfect, with crispy curds, juicy beef, and creamy gravy. The generous portions were generous enough to satisfy even the most ardent appetites. The atmosphere was friendly and inviting, making it a perfect pit stop for a cozy evening.|Warsaw||2022|7|Revenge of the Curds
|88|en|3|" ""Peking Truck, Toronto's go-to spot for delicious Chinese cuisine, never fails to impress! My recent order of Ice Tea, Combo Lo Mein, and Wonton Soup was absolutely delightful. The Ice Tea was refreshing and perfectly sweetened, while the Combo Lo Mein was chock-full of flavorful vegetables and tender noodles. The Wonton Soup was the star of the show, with delicate wontons floating in a savory broth that warmed me right up. Thank you, Peking Truck, for consistently delivering top-notch Chinese food to the streets of Toronto!"""|Toronto||2022|7|Peking Truck
|246|en|3|"The Mega Melt's ""The Ranch"" sandwich was a culinary disaster. The bread was limp and greasy, and the cheese was under-melted. The meat was dry and flavorless, and the vegetables were sparse. The ranch dressing was overly sweet and cloying. Overall, this sandwich was a disappointment and not worth the price."|Tokyo||2022|7|The Mega Melt
|250|en|3|"The ""Not the Wurst Hot Dogs"" truck's menu offerings, including the Coney Dog, New York Dog, and Chicago Dog, proved to be satisfying in the heart of Tokyo. The hot dogs were well-constructed, with fresh toppings and flavorful condiments. The bottled water and ice tea were refreshing accompaniments to the hot dogs, while the friendly service further enhanced the experience. Overall, the ""Not the Wurst Hot Dogs"" truck provided a pleasant and flavorful pit stop in the bustling city of Tokyo."|Tokyo||2022|7|Not the Wurst Hot Dogs
|322|en|3|The Seitan Buffalo Wings and Veggie Burger from Plant Palace in Rio de Janeiro offered a satisfying vegetarian experience. The Seitan wings had a commendable texture, mimicking meat quite well, and the buffalo sauce was tangy with a nice kick. The Veggie Burger was well-seasoned, although it could have benefited from an additional layer of flavor or crunch. Overall, the meal was enjoyable, but there's room for slight improvement to make it truly memorable.|Rio de Janeiro||2022|7|Plant Palace
|88|en|3|Peking Truck, a culinary gem nestled in Toronto, is a must-visit! A refreshing Ice Tea, Combo Fried Rice exploding with flavors, and a comforting, delicious Wonton Soup are just a few highlights from their authentic and diverse Chinese menu. Swift and friendly service further enhances the dining experience. For those yearning for genuine Chinese cuisine, the Peking Truck comes highly recommended. A fantastic food truck discovery in the heart of Toronto!|Toronto||2022|7|Peking Truck
|218|en|3|Crepe Suzette calamity at Le Coin des Crêpes in Mumbai. The batter of the crepe was dry and crumbly, a far cry from the fluffy texture it's known for. The filling was sparse and lacked imagination. To add insult to injury, the ice tea served was lukewarm and lacked flavor. A disappointing dining experience, not recommended.|Mumbai||2022|7|Le Coin des Crêpes
