ORDER_ID|TRUCK_ID|LANGUAGE|SOURCE|REVIEW|PRIMARY_CITY|CUSTOMER_ID|YEAR|MONTH|TRUCK_BRAND
80674038|231|en|1|Mega Melt's grilled cheese menu is a delight with an impressive selection of bottled water, iced tea, and soda. The Original and Ranch sandwiches stood out for their flavor and satisfaction. The vegetarian Miss Piggie, featuring crispy tofu and melted cheese, was likewise a hit. The friendly atmosphere and efficient service enhanced my enjoyment. I wholeheartedly recommend Mega Melt for a delightful and satisfying grilled cheese experience in Delhi.|Delhi||2022|3|The Mega Melt
80575121|239|en|1|Food at Nani's Kitchen a Disappointment. Chicken tikka masala dry, flavorless; tandoori mixed grill overcooked, rubbery. Combination curry bland, uninspired. Only bright spot, bottled soda. Not recommending this restaurant.|Delhi||2022|3|Nani's Kitchen
80613147|228|en|1|"A mix of tacos and burrito bowls were served up at the ""Guac n' Roll"" truck in Delhi. The Three Taco Combo Plate presented a diverse range of flavors. The Veggie Taco Bowl was a satisfactory choice for vegetarians. The Lean Burrito Bowl proved to be filling with a good equilibrium of ingredients. However, the Fish Burrito fell short of expectations, lacking the desired punch of flavor. The food was competently prepared, yet there's potential for enhancement in taste and appearance."|Delhi||2022|3|Guac n' Roll
80658994|239|en|1| Disappointing experience at Nani's Kitchen in Delhi. The Ice Tea was overly sweet, lacking the refreshing balance I expected. The Lean Chicken Tikka Masala was dry and lacked flavor, while the Tandoori Mixed Grill was underwhelming, with tough meat that was difficult to chew. The Combination Curry was the biggest letdown, as it was bland and lacked the depth of spices typically found in Indian cuisine. Overall, a meal that failed to impress and left me longing for the authentic taste of Indian food.|Delhi||2022|3|Nani's Kitchen
456514868|48|en|1|Guac n' Roll truck's menu, comprising the Three Taco Combo Plate, Veggie Taco Bowl, and Lean Burrito Bowl, left much to be desired. The tacos lacked the required zest and flavor to tickle my taste buds, while the veggie taco bowl was excessively dry. Moreover, the lean burrito bowl's components seemed disconnected, failing to create a harmonious culinary experience. Despite the convenience of its location in Boston, the food fell short of expectations. I would not recommend this truck to anyone seeking a fulfilling meal.|Boston||2022|3|Guac n' Roll
107430498|257|en|1|The food at Smoky BBQ was extremely disappointing. The rack of pork ribs was dry and overcooked, the three-meat plate was bland and flavorless, and the pulled pork sandwich was soggy and unappetizing. The service was also poor, with long wait times and disinterested staff. Overall, I would not recommend Smoky BBQ to anyone.|Seoul||2022|3|Smoky BBQ
107446235|256|en|1| Disappointing experience at Freezing Point in Seoul. The Sugar Cone was not up to the mark. The ice cream lacked creaminess and tasted more like frozen milk. The cone itself was stale and lacked freshness. The overall quality of the product was subpar. I had high expectations, but unfortunately, they were not met. I would not recommend this place for ice cream lovers.|Seoul||2022|3|Freezing Point
33258943|131|en|1|"A gem in London, the ""Revenge of the Curds"" truck serves up an unforgettable experience. The Kitchen Sink poutine is a sublime combination of crispy fries, squeaky cheese curds, and luscious gravy. Generous portions ensure a satisfying meal for even the heartiest of appetites. A refreshing bottled soda complements the meal perfectly. The truck's efficient service and friendly staff make for an enjoyable dining experience. A must-try for poutine enthusiasts, this dish will not disappoint."|London||2022|3|Revenge of the Curds
375111612|353|en|1|Crepes from Le Coin des Crêpes in Berlin offered a blend of pleasure and disappointment. Breakfast Crepe, its savory combination of fluffy scrambled eggs and ham, initiated the day delightfully. Unfortunately, Chicken Pot Pie Crepe fell short of the anticipated richness and depth of flavor, leaving us yearning for more. Ice Tea, served as a beverage, provided a refreshing counterbalance to the meal. The overall experience was satisfactory, yet potential existed for menu enhancements.|Berlin||2022|3|Le Coin des Crêpes
93789995|246|en|1|"The Mega Melt's ""The Ranch, Miss Piggie, The Original"" sandwich was an absolute delight. The bread was perfectly toasted, the cheese was melted to perfection, and the ingredients were fresh and flavorful. The Ranch dressing was the perfect complement to the sandwich, adding a touch of tang that balanced the sweetness of the cheese. The Miss Piggie's crispy bacon and the Original's succulent avocado were the perfect additions to the sandwich, creating a symphony of textures and flavors. Overall, this sandwich was a culinary masterpiece that I highly recommend to anyone looking for a satisfying and flavorful bite."|Tokyo||2022|3|The Mega Melt
