ORDER_ID|TRUCK_ID|LANGUAGE|SOURCE|REVIEW|PRIMARY_CITY|CUSTOMER_ID|YEAR|MONTH|TRUCK_BRAND
|109|en|3|"""The Lobster Mac & Cheese from The Mac Shack in Montreal presented a unique twist on a classic comfort food. The dish had a generous amount of lobster, which was a pleasant surprise. However, the cheese sauce could have been creamier and more flavorful. The portion size was satisfactory, making it a decent value for the price. Overall, it was an interesting take on Mac & Cheese, but it didn't quite hit the mark in terms of taste and texture."""|Montreal||2022|12|The Mac Shack
|109|en|3|Mac Shack's Standard Mac & Cheese proved to be a delightful testament to the beauty of simplicity and flawless execution. The melted cheese, gooey and creamy, enveloped each bite in a blissful cheesy experience. Complementing this was the perfectly al dente noodles, offering a pleasant textural contrast to the velvety cheese. The overall flavor profile was rich and fulfilling, stirring up cravings for more. This classic comfort food comes highly recommended for anyone exploring Montreal's culinary scene.|Montreal||2022|12|The Mac Shack
|402|en|3|The Cheeky Greek restaurant in Madrid served up a satisfying spread of gyros and refreshing beverages. The gyro plate, featuring tender lamb, fresh toppings, and crispy pita bread, was a delight to savor. The King Combo, a generous portion of gyros, falafel, and Greek salad, was a hearty choice for those seeking a more substantial meal. The accompanying Greek salad, with its tangy olive dressing and fresh vegetables, added a burst of flavor to the table. The ice tea and bottled soda were refreshing and quenching. Overall, the Cheeky Greek delivered a flavorful and satisfying dining experience.|Madrid||2022|12|Cheeky Greek
|263|en|3|The Le Coin des Crêpes experience was delightful. The chicken pot pie crepe was a flavor explosion, with flaky dough, tender chicken, and savory filling. The crepe Suzette was a perfect balance of sweet and tart, with its fluffy batter and fresh fruit. The breakfast crepe was a satisfying start to the day, with its sweet cream and fruit filling. The bottled soda was a refreshing accompaniment to the crepes. Overall, I highly recommend Le Coin des Crêpes for anyone looking for a delicious and unique French treat.|Seoul||2022|12|Le Coin des Crêpes
|303|en|3|Guac n' Roll taco truck in Sao Paulo fails to deliver on its promise of fresh, flavorful tacos. Both the Three Taco Combo Plate and Veggie Taco Bowl were found to be disappointingly bland, lacking the vibrant tastes one would expect from a taco truck. The tacos were overloaded with lettuce, effectively hiding the supposed main ingredients. The presentation of the food was also unappealing, with the contents haphazardly thrown together. Even the bottled water seemed to be missing its chill. The Two Taco Combo Plate did not fare any better, continuing the trend of disappointments. Overall, the experience was lackluster and did not live up to the hype.|Sao Paulo||2022|12|Guac n' Roll
|154|en|3|The Mac Shack's offerings proved to be an absolute delight, leaving me with a satisfied smile on my face. The standard mac & cheese was creamy and flavorful, while the buffalo mac & cheese offered a delightful kick of spice. The bottled soda and water were refreshing, quenching my thirst. Overall, I couldn't fault the friendly atmosphere and delectable food at The Mac Shack. It was a truly memorable experience.|Paris||2022|12|The Mac Shack
|296|en|3|"A noteworthy poutine encounter at Revenge of the Curds in Melbourne featured the ""Mother's Favorite"" and ""The Kitchen Sink."" Generously portioned, these dishes showcased a plentiful supply of cheese curds and gravy. The fries retained a satisfactory crispness amidst the smothering of toppings. However, the flavors could have been more defined, as they tended to merge. The allure of the presentation was commendable, yet the taste registered as merely average. For poutine aficionados, this is a worthwhile exploration, though it may not convert novices to the dish."|Melbourne||2022|12|Revenge of the Curds
|318|en|3|"Satisfactory dishes with a mix of flavors at ""Guac n' Roll"" in Rio de Janeiro. The Three Taco Combo Plate and Two Taco Combo Plate offered well-balanced flavors. Generously filled Chicken Burrito, but soggy tortilla towards the end. Lean Burrito Bowl, a healthier option, lacked seasoning. Adequate dining experience, but room for improvement."|Rio de Janeiro||2022|12|Guac n' Roll
|427|en|3|Disappointment was the main course at Plant Palace. The Veggie Burger lacked flavor and was dry, the complete opposite of what a burger should be. The Salad of All Salads was far from its grandiose name, with wilted leaves and a dressing that was barely there. The Seitan Buffalo Wings, the most anticipated part of the meal, were a letdown. The seitan was chewy and the buffalo sauce was too sweet, missing the spicy kick it promised. Even the Bottled Water was room temperature. Overall, a meal that failed to deliver on all fronts.|Cairo||2022|12|Plant Palace
|101|en|3|"I was extremely disappointed with my recent poutine order from ""Revenge of the Curds"" in Vancouver. The fries were limp and lifeless, the curds were rubbery and not melted properly, and the gravy was bland and watery. The entire dish was a mess and not at all what I expected. I would not recommend this poutine joint to anyone."|Vancouver||2022|12|Revenge of the Curds
|91|en|3|"The ""Freezing Point"" ice cream truck in Vancouver delivered a satisfactory experience with the Sugar Cone. The ice cream was creamy and the cone was fresh, providing a pleasant taste. However, the portion size was a bit smaller than expected. The service was efficient, but lacked a personal touch. Overall, it was an average experience, neither exceptional nor disappointing."|Vancouver||2022|12|Freezing Point
|252|ja|3|" トイ他市で「チーキーギリソ»というトラックに注文しました。オーダーは「ザ・キングコンボ、ジャイロプレート、ギリシャサラダ、瓶詰水、瓶詰ソーダ」でした。 sad to say, 魏勳の復活を祈っています。Translation: I ordered from the ""Cheeky Greek"" truck in Toyosu. The order was ""The King Combo, Gyro Plate, Greek Salad, Bottled Water, Bottled Soda."" Unfortunately, the food did not live up to the expectations and I found myself longing for the days of Wei Xun's cooking.Note: I assumed that the cook's name was Wei Xun and that they used to work at the truck but have since left. The review is negative but not overly so, simply stating that the food did not meet my expectations."|Tokyo||2022|12|Cheeky Greek
|353|en|3|Disappointing experience at Le Coin des Crêpes. The Crepe Suzette, a renowned classic, fell short with a lackluster zest and unexpected blandness. The Breakfast Crepe presented an appealing visual, but was overcooked and dry. An unexpected issue arose with the Bottled Soda, served warm. Despite the establishment's captivating Berlin location, the food's quality fell short of the set expectations. Unfortunately, the culinary experience did not live up to the reputation.|Berlin||2022|12|Le Coin des Crêpes
|357|de|3|" ""Leider muss ich sagen, dass mein Erlebnis mit dem 'Cheeky Greek' in Berlin enttäuschend war. Ich bestellte das 'King Combo', eine Gyro-Platte, griechischen Salat und Eistee. Leider war die Gyro-Platte trocken und geschmacklos, der griechische Salat hatte kaum Dressing und der Eistee war lauwarm. Insgesamt war die Qualität der Speisen und Getränke enttäuschend und nicht das, was ich von einem griechischen Imbiss in Berlin erwarte. Schade!""Translation: ""Unfortunately, I have to say that my experience with 'Cheeky Greek' in Berlin was disappointing. I ordered the 'King Combo', a gyro plate, Greek salad, and iced tea. Unfortunately, the gyro plate was dry and flavorless, the Greek salad had barely any dressing, and the iced tea was lukewarm. Overall, the quality of the food and drinks was disappointing and not what I expect from a Greek fast food place in Berlin. Such a shame!"""|Berlin||2022|12|Cheeky Greek
|117|en|3|"Gyros from the ""Cheeky Greek"" truck fell short of regal expectations. The Greek salad lacked crispness and was insufficiently seasoned. The gyro contained an abundance of filler over meat. The fries on the combo platter were limp and overly greasy. Service was uninviting, and wait times were prolonged. An unpleasant dining experience; I would not endorse this truck for others."|Montreal||2022|12|Cheeky Greek
|263|en|3|The Le Coin des Crêpes breakfast crepe was an absolute delight. The fluffy crepe was perfectly golden brown, and the filling of fresh fruit, whipped cream, and chocolate spread was heavenly. The service was friendly and prompt, and the atmosphere was warm and inviting. Overall, I highly recommend this crepe stop for anyone visiting Seoul.|Seoul||2022|12|Le Coin des Crêpes
|406|en|3|The order summary provided does not contain any information about the negative review, therefore I cannot provide the requested review.|Barcelona||2022|12|Freezing Point
|410|en|3|Disappointment was the main course at Kitakata Ramen Bar in Barcelona. The Creamy Chicken Ramen lacked the promised creaminess, and the chicken was overcooked, resulting in a tough, chewy texture. The Tonkotsu Ramen, on the other hand, was a letdown with a broth that was far from rich and flavorful, tasting more like watered-down soup. The overall experience did not live up to the hype, leaving a lot to be desired in terms of authenticity and taste.|Barcelona||2022|12|Kitakata Ramen Bar
|205|en|3|"""Not the Wurst Hot Dogs"" truly lives up to its name, serving anything but the worst hot dogs in Krakow. The New York Dog I ordered was a delightful explosion of flavors, with the perfect balance of sauerkraut and mustard. The hot dog itself was juicy and flavorful, nestled in a soft, fresh bun. The truck's friendly service and quick delivery made the experience even better. If you're in Krakow and craving a hot dog, Not the Wurst Hot Dogs is a must-visit!"|Krakow||2022|12|Not the Wurst Hot Dogs
|357|en|3|Cheeky Greek truck in Berlin served up a delightful array of classic Greek cuisine, with their gyros stealing the spotlight. The King Combo, a bountiful serving, boasted a perfectly seasoned gyro nestled in a warm pita, paired with crispy fries. Equally pleasing was the Gyro Plate, featuring succulent meat and a savory tzatziki sauce. The Greek Salad was a refreshing counterpart to the heartier dishes, bursting with freshness and balance. The beverage options, such as bottled water, soda, and ice tea, were typical. All in all, Cheeky Greek presented a commendable gastronomic adventure, bringing genuine Greek tastes to a laid-back, street food ambiance.|Berlin||2022|12|Cheeky Greek
|358|en|3|Disappointment was the main course with my Wonton Soup from Peking Truck in Berlin. The wontons were overcooked, resulting in a mushy texture that lacked the expected firmness. The soup itself was bland and lacked depth of flavor, making it a far cry from the authentic Chinese taste I was anticipating. The overall experience was underwhelming, leaving me craving the real deal. I had high hopes for Peking Truck, but unfortunately, they didn't deliver on this occasion.|Berlin||2022|12|Peking Truck
|445|en|3|"The ""Not the Wurst Hot Dogs"" truck in Cape Town delivered a satisfactory experience. The New York Dog and Chicago Dog were the stars of the show, offering a good balance of flavors. The hot dogs were adequately sized and well-prepared. However, the bottled water was standard, as expected. The overall service was efficient, neither exceptionally fast nor slow. It's a decent choice for a quick, casual meal, but it may not necessarily leave a lasting impression."|Cape Town||2022|12|Not the Wurst Hot Dogs
|392|en|3|Smoky BBQ Truck in Madrid's review: A disappointing BBQ experience. The Pulled Pork Sandwich proved dry and lacked flavor, while Fried Pickles were overly greasy. Regrettably, the Rack of Pork Ribs was tough and chewy, failing to deliver the anticipated fall-off-the-bone experience. Ice Tea arrived watered down, and the Three Meat Plate was a letdown with small portions. Overall, a subpar BBQ encounter.|Madrid||2022|12|Smoky BBQ
|363|en|3|"""Guac n' Roll truly lives up to its name with an amazing array of tacos that are a fiesta of flavors! I recently tried their Fish Burrito, Two Taco Combo Plate, and Veggie Taco Bowl in Hamburg, and I was absolutely blown away. The fish burrito was fresh and zesty, while the taco combo offered a delightful variety. The veggie taco bowl was a standout, packed with vibrant, crunchy veggies. The bottled water was a refreshing accompaniment. Guac n' Roll is a must-visit for taco enthusiasts. Their menu is a delicious journey that you'll want to embark on again and again!"""|Hamburg||2022|12|Guac n' Roll
|363|en|3|Guac n' Roll truck in Hamburg serves up delectable tacos, boasting sumptuous flavors and fresh ingredients. The Three Taco Combo Plate is an absolute must-try, bursting with mouthwatering meats and veggies. The silky smooth guacamole is an excellent addition to the plate's savory offerings. The portions are plentiful, leaving customers full but not uncomfortably stuffed. The staff's friendly demeanor and eagerness to answer questions enhance the dining experience. Guac n' Roll is highly recommended for anyone seeking a tasty and satisfying meal on-the-go.|Hamburg||2022|12|Guac n' Roll
|322|en|3|A sublime combination of the Salad of All Salads and Veggie Burger graced my palate at Plant Palace in Rio de Janeiro. The salad was an invigorating symphony of freshness and texture, boasting a harmonious blend of flavors. The veggie burger was a succulent paragon of wholesome ingredients, its juiciness a testament to the culinary artistry. The entire experience was a delight, leaving me with an unquenchable recommendation for Plant Palace to vegetarian food enthusiasts in search of delectable and nutritious fare in Rio.|Rio de Janeiro||2022|12|Plant Palace
|103|en|3|The Peking Truck in Vancouver is a culinary gem! Their Chinese menu is absolutely delightful. The Combo Lo Mein was a perfect blend of flavors, with each ingredient complementing the other. The Wonton Soup was a comforting delight, filled with tender wontons and a savory broth. To top it off, the Ice Tea was refreshing and the perfect accompaniment to the meal. The quality of food and service was top-notch. I highly recommend the Peking Truck for an authentic and satisfying Chinese food experience.|Vancouver||2022|12|Peking Truck
|239|en|3|The food at Nani's Kitchen was a disaster. The chicken tikka masala was dry and flavorless, and the combination curry was full of grease and lacked any real spice. The naan was rubbery and cold. The service was unfriendly and the prices were high. Overall, I would not recommend this restaurant to anyone.|Delhi||2022|12|Nani's Kitchen
|237|en|3|A tantalizing selection of gyros, Greek salads, and refreshing beverages awaits at the Cheeky Greek truck's menu. The King Combo, an impressive platter of a succulent gyro, crispy falafel, creamy tzatziki sauce, and fluffy pita bread, is a must-try for gyro lovers. The gyro plate boasts tender lamb, fresh toppings, and a tangy sauce. Refreshing and healthy, the Greek salad is composed of crisp lettuce, tomatoes, onions, and olives. Quenching hydration is provided by bottled water and sodas, while the ice tea selection offers a cool and refreshing respite. Cheeky Greek serves up a flavorful and satisfying dining experience in Delhi's heart.|Delhi||2022|12|Cheeky Greek
|154|en|3|Disappointing experience at The Mac Shack in Paris. The Buffalo Mac & Cheese lacked the promised spicy kick, tasting bland and uninspiring. The Standard Mac & Cheese was equally underwhelming, with a gloopy texture that was far from satisfying. To add to the disappointment, the Bottled Water and Ice Tea were served at room temperature. Not the gourmet Mac & Cheese experience I was hoping for.|Paris||2022|12|The Mac Shack
