ORDER_ID|TRUCK_ID|LANGUAGE|SOURCE|REVIEW|PRIMARY_CITY|CUSTOMER_ID|YEAR|MONTH|TRUCK_BRAND
|231|en|4|"The Mega Melt truck in Delhi serves up pure delight! I was thrilled with my recent order, particularly the ""Miss Piggie"" grilled cheese sandwich. The perfect blend of crispy bread and gooey, melted cheese hit all the right notes. The Ranch side was a fantastic complement, adding a tangy twist to the meal. Even the bottled water was refreshing, a testament to their attention to detail. This food truck is a must-visit for all grilled cheese enthusiasts. The Mega Melt truly lives up to its name, delivering a mega-satisfying culinary experience!"|Delhi||2022|11|The Mega Melt
|237|en|4|The King Combo, Greek Salad, and Bottled Water order was well-packaged and delivered promptly. A generous portion of gyros, fries, and tzatziki sauce was included in the King Combo. The gyros were tender and flavorful, and the fries were crispy. The Greek salad was fresh and crisp, with a good balance of vegetables and olives. The bottled water was refreshing and cold. Overall, I was satisfied with the quality and quantity of the food, as well as the efficient delivery service.|Delhi||2022|11|Cheeky Greek
|125|en|4|Kitakata Ramen Bar in London delivered a satisfying Spicy Miso Vegetable Ramen. The broth was savory and flavorful, with a perfect balance of sweetness and spiciness. The noodles were perfectly cooked, tender yet firm. The vegetables were fresh and crisp, adding a delightful crunch to each bite. The spiciness was well-controlled, allowing me to enjoy the flavor without feeling overwhelmed. Overall, a highly enjoyable and authentic ramen experience.|London||2022|11|Kitakata Ramen Bar
|250|en|4|"""Not the Wurst Hot Dogs truly lives up to its name, serving anything but the worst hot dogs in Tokyo. The Chicago Dog was an absolute delight, with a perfect blend of flavors that transported me straight to the Windy City. Paired with their refreshing Ice Tea, it was a meal that hit the spot. The quality of the food, coupled with the friendly service, makes this a must-visit for hot dog lovers. I'm already looking forward to my next visit!"""|Tokyo||2022|11|Not the Wurst Hot Dogs
|249|en|4|The Tasty Tibs veggie combo was an absolute delight. The injera bread was soft and fluffy, and the vegetables were fresh and flavorful. The berbere spice was just right, not too spicy for my taste. The service was friendly and attentive, and the atmosphere was warm and inviting. Overall, I highly recommend this restaurant to anyone looking for a delicious and authentic Ethiopian meal.|Tokyo||2022|11|Tasty Tibs
|387|en|4|The Cheeky Greek truck's gyros are a must-try for any visitor to Stockholm. The gyro plate was perfectly seasoned with fresh, flavorful toppings. The Greek salad was refreshing and crisp, and the bottled soda selection was extensive. The service was friendly and quick, and the atmosphere was casual and inviting. Overall, I had a very positive experience at Cheeky Greek, and I would highly recommend it to anyone looking for a delicious and authentic Greek meal in the heart of Stockholm.|Stockholm||2022|11|Cheeky Greek
|67|en|4|"""Plant Palace's Veggie Burger is an absolute delight! The perfect blend of flavors and textures, it's a testament to how delicious vegetarian cuisine can be. The burger patty, made from a medley of fresh vegetables, was juicy and full of flavor, while the bun was soft and light. The accompanying toppings added a delightful crunch, elevating the overall experience. A must-try for both vegetarians and meat-lovers alike in New York City. Plant Palace truly lives up to its name, offering a royal treat for your taste buds."""|New York City||2022|11|Plant Palace
|70|en|4|" Disappointing experience at ""Not the Wurst Hot Dogs"" in New York City. The Chicago Dog lacked the signature poppy seed bun and the relish was overly sweet. The Coney Dog was no better, with a bland chili that didn't pack the usual punch. The hot dogs themselves were average at best, and the buns were stale. The overall quality was far below expectations for a hot dog truck in NYC. Not worth the visit."|New York City||2022|11|Not the Wurst Hot Dogs
|300|en|4|"""Better Off Bread in Melbourne is a true gem! The Hot Ham & Cheese and Italian sandwiches were absolutely delightful. The bread was fresh, the ingredients were top-notch, and the flavors were perfectly balanced. The truck's friendly staff added to the overall great experience. If you're in Melbourne and craving a sandwich, Better Off Bread is a must-visit!"""|Melbourne||2022|11|Better Off Bread
|419|en|4|The Lean Chicken Tikka Masala and Tandoori Mixed Grill from Nani's Kitchen offered a taste of authentic Indian cuisine in Barcelona. The chicken tikka masala boasted tender, lean chicken in a rich, flavorful tomato sauce, while the tandoori mixed grill featured an assortment of tandoori-marinated meats and vegetables, perfectly charred and seasoned. Portion sizes were generous and the presentation was appealing. Although the flavors were mostly enjoyable, the dishes could have benefited from an extra kick of spice and aromatics. Nevertheless, Nani's Kitchen provided a satisfying Indian dining experience.|Barcelona||2022|11|Nani's Kitchen
|410|en|4| The Kitakata Ramen Bar in Barcelona fell short of expectations. The Creamy Chicken Ramen lacked depth in flavor, the broth was too thin, and the chicken was overcooked. The Spicy Miso Vegetable Ramen was disappointing as well, with a spice level that was barely noticeable and vegetables that were undercooked. The Tonkotsu Ramen, a classic, was unfortunately no better. The pork was tough, and the broth lacked the richness typically associated with this dish. Overall, a disappointing experience that didn't live up to the hype.|Barcelona||2022|11|Kitakata Ramen Bar
|193|en|4|Wonton soup encounter fell short of expectations. Broth lacked flavor, arriving bland and watery. Wontons proved tough and rubbery, falling short of the desired melt-in-your-mouth texture. Fortunately, a scattering of fresh vegetables provided some redeeming qualities. Regrettably, this soup does not earn a recommendation.|Warsaw||2022|11|Peking Truck
|361|en|4|Freezing Point truck's Sugar and Waffle Cone experience in Hamburg was delightful. Creamy and flavorful ice cream paired with perfectly crisp cones, served by friendly staff in a timely manner. A highly recommended sweet treat spot in Hamburg.|Hamburg||2022|11|Freezing Point
|341|en|4|" The ""Revenge of the Curds"" truck in Munich failed to impress with its poutine offerings. ""Mother's Favorite"" was bland and uninspiring, lacking the rich, comforting flavors one would expect. ""The Kitchen Sink"" was overwhelming, with too many ingredients clashing rather than complementing each other. The bottled soda was flat, and ""The Classic"" was far from it, with soggy fries and a gravy that was more salty than savory. Overall, a disappointing experience that didn't live up to the hype."|Munich||2022|11|Revenge of the Curds
|341|en|4|"The ""Revenge of the Curds"" poutine from this order was simply sublime. The curds were perfectly crispy, the gravy was rich and flavorful, and the cheese was melted to perfection. The accompanying bottled water and ice tea were refreshing and cooled me down perfectly. The Classic menu item was a great choice, and I couldn't be more satisfied. The friendly staff and prompt service completed the perfect experience. Overall, I highly recommend this poutine spot to anyone looking for a hearty and satisfying meal."|Munich||2022|11|Revenge of the Curds
|104|en|4|Nani's Kitchen's Indian cuisine is a testament to the vibrant flavors that dance on the tongue. The Lean Chicken Tikka Masala, a dish steeped in aromatic spices and tender chicken, is a culinary masterpiece. The Tandoori Mixed Grill, a testament to the restaurant's mastery of tandoori cooking, showcases succulent skewers of marinated meat cooked in a blazing tandoor oven. Vancouver may be home to many exceptional Indian restaurants, but Nani's Kitchen stands out with its unique blend of traditional flavors and modern culinary techniques.|Vancouver||2022|11|Nani's Kitchen
|257|en|4|An exceptional BBQ experience was delivered by the Smoky BBQ truck in Seoul. The Two Meat Plate and Three Meat Plate showcased an appealing array of tender, impeccably seasoned meats. The Pulled Pork Sandwich stood out, bursting with savory, succulent pork that dissolved upon consumption. The Spring Mix Salad offered a delightful contrast, providing a refreshing balance. The crunchy Fried Pickles added an enjoyable texture. The top-notch food was complemented by amiable service, resulting in a truly memorable dining encounter. A must-try for BBQ connoisseurs!|Seoul||2022|11|Smoky BBQ
|81|en|4|The Mega Melt truck in Toronto served up a trio of grilled cheese sandwiches that were satisfactory. The Original was a classic, simple, and well-executed. Miss Piggie, with its pull-apart pork and barbecue sauce, offered a sweet and savory twist. The Ranch, however, was a bit underwhelming; the ranch dressing didn't quite meld with the other ingredients as hoped. Overall, the experience was solid, but there's room for improvement in terms of flavor combinations.|Toronto||2022|11|The Mega Melt
|322|en|4|"""Salad of All Salads"" and Veggie Burger at Plant Palace in Rio de Janeiro Deliver a Fulfilling Vegetarian ExperienceA medley of fresh, crisp vegetables comprised the vibrant ""Salad of All Salads,"" delivering a satisfying combination of flavors. The Veggie Burger showcased a well-seasoned patty with a notable texture, although it would have been improved with added moisture. The appealing presentation and prompt service were positive aspects of the meal. However, the portion sizes were somewhat smaller than anticipated. Regardless, the meal proved to be enjoyable and fitted well with the vegetarian menu type."|Rio de Janeiro||2022|11|Plant Palace
|330|en|4|Better Off Bread truck is a top recommendation for any food enthusiast visiting Rio de Janeiro. I tried the Italian, Pastrami, Hot Ham & Cheese sandwich, which was nothing short of delightful. The bread was remarkably fresh, the fillings generously abundant, and the fusion of flavors was spot on. The bottled soda and iced tea were excellent additions to my meal. In summary, my experience with Better Off Bread was overwhelmingly positive, and I wholeheartedly suggest giving them a try if you ever find yourself in Rio.|Rio de Janeiro||2022|11|Better Off Bread
|164|en|4|"""Nani's Kitchen is a hidden gem in Paris, serving authentic Indian cuisine that truly satisfies. The Lean Chicken Tikka Masala was a standout, with tender chicken pieces simmered in a rich, flavorful tomato-based sauce. The Tandoori Mixed Grill was equally impressive, offering a delightful medley of perfectly grilled meats. The Combination Curry was a delicious bonus, providing a variety of tastes and textures. Each dish was a testament to the quality and care put into the preparation. Nani's Kitchen is a must-visit for anyone craving genuine Indian flavors in the heart of Paris."""|Paris||2022|11|Nani's Kitchen
|152|en|4|Pulled pork sandwich, fried pickles, and a rack of pork ribs from Smoky BBQ truck did not disappoint. The meat was tender, flavorful, and the sides complemented perfectly. Fresh and crisp spring mix salad and a generous three-meat plate, perfect for sharing, left me with a very positive experience. Highly recommend Smoky BBQ for a delicious and satisfying meal.|Paris||2022|11|Smoky BBQ
|259|en|4|The Mac Shack's mac and cheese offerings in Seoul were a delightful treat. The standard mac and cheese was creamy and flavorful, while the buffalo mac and cheese offered a spicy kick that balanced the sweetness. The lobster mac and cheese was a standout, with its generous chunks of lobster and indulgent sauce. Overall, the mac and cheese menu at The Mac Shack is impressive, providing a range of options to satisfy various taste preferences.|Seoul||2022|11|The Mac Shack
|218|en|4|The crepe order from Le Coin des Crêpes in Mumbai was an utter disappointment. The chicken pot pie crepe was dry and flavorless, lacking any substantial filling or tender chicken. The crepe Suzette, although visually appealing, suffered from a weak and flaccid texture that did not complement the sweet filling. Overall, the lack of quality and flavor in both items was unacceptable for the price paid.|Mumbai||2022|11|Le Coin des Crêpes
|239|en|4| Disappointed with my experience at Nani's Kitchen. The Tandoori Mixed Grill was dry and lacked flavor, not the authentic Indian cuisine I was expecting. I also found the portions to be quite small considering the price. I wouldn't order from here again or recommend it to anyone seeking a true taste of Indian cuisine in Delhi.|Delhi||2022|11|Nani's Kitchen
|116|en|4|" Absolutely thrilled with my experience at ""Revenge of the Curds"" in Montreal! The ""Mother's Favorite"" poutine was a gastronomic delight, with the perfect blend of cheese curds and rich gravy. The fries were crispy, and the portion size was generous. ""The Classic"" was equally impressive, a true testament to their commitment to authentic poutine. The Ice Tea was refreshing, providing a perfect balance to the savory dishes. The service was prompt and friendly. I highly recommend this truck to anyone seeking a genuine poutine experience. Revenge of the Curds truly knows how to satisfy a poutine craving!"|Montreal||2022|11|Revenge of the Curds
|116|en|4|"The Kitchen Sink Poutine at ""Revenge of the Curds"" in Montreal was an enjoyable experience. The menu offered a wide variety of poutine options, and the kitchen sink poutine was a unique and indulgent treat. The curds were soft and gooey, the gravy was flavorful, and the toppings were fresh and generous. The ice tea and bottled soda were refreshing and well-priced. Overall, I would recommend this restaurant to anyone looking for a delicious and authentic poutine experience."|Montreal||2022|11|Revenge of the Curds
|272|en|4|The Smoky BBQ truck's pulled pork sandwich, spring mix salad, and fried pickles were a delight to my taste buds. The pork was tender and flavorful, and the salad was crisp and refreshing. The fried pickles were a perfect accompaniment to the sandwich, adding a tangy sweetness. The ice tea was refreshing and perfectly chilled. Overall, I had a very enjoyable experience at the Smoky BBQ truck, and I would highly recommend it to anyone looking for a delicious and satisfying meal.|Sydney||2022|11|Smoky BBQ
