ORDER_ID|TRUCK_ID|LANGUAGE|SOURCE|REVIEW|PRIMARY_CITY|CUSTOMER_ID|YEAR|MONTH|TRUCK_BRAND
|359|en|4|Nani's Kitchen in Berlin served a Combination Curry that was true to its Indian roots. The curry was a blend of various flavors, with a rich and creamy texture that was quite enjoyable. The spice level was moderate, which might be a hit or miss for some. The portion size was generous, ensuring a satisfying meal. However, the accompanying naan could have been softer. Overall, it was a decent dining experience, with room for improvement in certain areas.|Berlin||2022|9|Nani's Kitchen
|81|en|4|"Disappointment doesn't even begin to cover my experience with ""The Original"" from The Mega Melt in Toronto. The grilled cheese, a classic comfort food, was far from comforting. The bread was overly toasted, verging on burnt, and the cheese was barely melted, lacking that gooey, satisfying pull when bitten into. The flavors were one-dimensional and unimpressive. For a restaurant that specializes in grilled cheese, this was a surprising and unfortunate miss. I expected much more from a place dubbed ""The Mega Melt""."|Toronto||2022|9|The Mega Melt
|79|en|4|Mac & Cheese at The Mac Shack in Toronto was a heavenly experience. The mac and cheese boasted a creamy texture with a harmonious blend of sweet and tangy flavors. Pieces of succulent chicken were interspersed throughout, and the Panko breadcrumbs added a delightful crispiness. Generous portions were served, and the service was cordial and welcoming. I wholeheartedly endorse this dish for those traveling to Toronto. The Mac Shack is a must-visit for any mac and cheese aficionado.|Toronto||2022|9|The Mac Shack
|90|en|4|"""Better Off Bread's Hot Ham & Cheese, an Italian sandwich in Toronto, failed to impress. The bread served was stale, the cheese scarcely there, and the ham overdone. This resulted in a dry, tasteless sandwich. The sole redeeming factor was the tomato. Not a recommendation for anyone seeking a satisfying meal."""|Toronto||2022|9|Better Off Bread
|198|en|4|The Guac n' Roll truck in Krakow exceeded all expectations with its scrumptious Taco Combo Plate. The two tacos were bursting with flavor, featuring fresh ingredients that harmoniously blended with the soft tortillas. The accompanying sides were equally delightful, complementing the main dish perfectly. The service was swift and friendly, making for a fantastic dining experience. I wholeheartedly recommend Guac n' Roll for anyone seeking authentic, delicious tacos in Krakow.|Krakow||2022|9|Guac n' Roll
|387|en|4|Cheeky Greek truck in Stockholm, a gastronomic gem! The King Combo and Gyro Plate served were a gastronomic delight, packed with genuine flavors that whisked me away to the heart of Greece. The gyro meat was succulent, seasoned to perfection, and the vegetables that came with it were crunchy and garden-fresh. The Ice Tea was an invigorating accompaniment to the meal. The servings were ample, providing excellent value for your money. For those yearning for authentic, mouthwatering gyros, this food truck is an absolute must-visit. Kudos, Cheeky Greek!|Stockholm||2022|9|Cheeky Greek
|252|en|4|"The Cheeky Greek truck's ""Gyro Plate"" lived up to its name, but not in the way I'd hoped. The falafel was dry and tough, the tzatziki sauce was bland, and the pita was overstuffed to the point of being soggy. The Greek salad, though fresh, was far too small for the price. The bottled water was lukewarm and overpriced. Overall, a disappointing and overpriced meal."|Tokyo||2022|9|Cheeky Greek
|18|en|4| The Guac n' Roll truck in Denver failed to deliver on expectations. The Veggie Taco Bowl was bland and lacked freshness, while the Fish Burrito was overcooked and dry. The Lean Burrito Bowl, promoted as a healthier option, was drowned in an excessive amount of sauce, overshadowing the flavors of the ingredients. The Chicken Burrito was mediocre at best, with the chicken being tough and chewy. The drinks were standard, but the overall food experience was disappointing. The presentation was sloppy, and the portions were smaller than expected. Not a recommended food truck based on this experience.|Denver||2022|9|Guac n' Roll
|396|es|4|" ¡El Camión de la Megamelda de Madrid es una experiencia increíble! Ordené un sándwich de queso derretido y una bebida embotellada, ""La Original Miss Piggie"". ¡El sándwich estaba lleno de queso derretido y carne tierna, y la bebida era refrescante y deliciosa! El servicio fue rápido y amable, y el ambiente del camión era divertido y agradable. Definitivamente recomiendo este camión de comida a cualquiera que esté en Madrid y tenga un antojo de algo delicioso y reconfortante. ¡Gracias, Camión de la Megamelda, por una experiencia gastronómica inolvidable!"|Madrid||2022|9|The Mega Melt
|392|en|4| The Smoky BBQ truck in Madrid was an absolute delight! The Spring Mix Salad was a refreshing starter, perfectly balanced with crisp greens and tangy dressing. The real showstopper, however, was the Rack of Pork Ribs - tender, juicy, and packed with smoky flavor. The Two Meat Plate was equally impressive, offering a generous portion of succulent meats. Paired with bottled water, it was a satisfying meal. The quality of food and service was top-notch. Highly recommend for BBQ lovers!|Madrid||2022|9|Smoky BBQ
|392|en|4|The food at Smoky BBQ was simply not what I expected. The ribs were tough and flavorless, and the meat plate was not very impressive. The bottled water was warm, which was not what I wanted. I also found the staff to be unfriendly and unhelpful. Overall, I would not recommend Smoky BBQ to anyone.|Madrid||2022|9|Smoky BBQ
|262|en|4|A vegetarian's delight awaits at Seoul's Plant Palace truck. The Veggie Burger offered a satisfyingly juicy and flavorful experience. Seitan Buffalo Wings delivered an ideal level of spice. However, the Salad of All Salads outshone both dishes. Fresh, crunchy, and brimming with nutrients, it was a meal that left one feeling content and nourished. Accompanied by cool Bottled Water and Ice Tea, this was a delectable choice for vegetarians in search of savory, plant-based alternatives. Highly recommended.|Seoul||2022|9|Plant Palace
|195|en|4|"The ""Better Off Bread"" truck in Warsaw offered a selection of sandwiches that were satisfactory. The Italian sandwich had a good balance of flavors, while the Pastrami was reasonably seasoned. The Hot Ham & Cheese was pleasant, although it could have benefited from a bit more cheese. The bottled water and soda were standard. Overall, the experience was adequate, with room for improvement in some areas."|Warsaw||2022|9|Better Off Bread
|330|en|4|"The Better Off Bread truck's offerings fell short of expectations. The Italian sandwich, billed as a ""classic,"" lacked the fresh, flavorful punch I'd hoped for. The bread was stale, and the fillings were miserly. The hot ham and cheese sandwich, though warm, was lacking in both flavor and substance. Pastrami, a staple of the truck's name, was absent altogether. The bottled soda, though cold, was flat and uninspiring. Overall, the experience was decidedly subpar."|Rio de Janeiro||2022|9|Better Off Bread
|291|en|4|"""The Mega Melt truck in Melbourne is a must-visit for grilled cheese lovers! The Ranch sandwich was a delight, with the perfect blend of flavors and just the right amount of cheese. The bread was crispy and buttery, adding a wonderful texture. Paired with a refreshing bottled water, it made for a satisfying meal. The service was quick and the staff was friendly. I'll definitely be back for more!"""|Melbourne||2022|9|The Mega Melt
|350|en|4|The Kitakata Ramen Bar in Berlin was a major disappointment. The creamy chicken ramen was bland and uninspired, lacking the flavorful broth and tender noodles I've come to expect from a decent ramen joint. The bottled water and soda were overpriced and lukewarm. The overall experience was unmemorable and I would not recommend this restaurant to anyone.|Berlin||2022|9|Kitakata Ramen Bar
|357|en|4|This order was a disaster. The gyro was dry and flavorless, and the pita bread was stale. The tzatziki sauce was watery and lacked any tang. The fries were limp and undercooked. Overall, this was a very disappointing meal. I would not recommend this restaurant to anyone.|Berlin||2022|9|Cheeky Greek
|359|en|4|Nani's Kitchen is an absolute delight! The Lean Chicken Tikka Masala was incredibly flavorful, a perfect blend of spices that tantalized my taste buds. The Tandoori Mixed Grill was equally impressive, with each piece cooked to perfection. The Combination Curry offered a variety of tastes and textures, making every bite a new experience. The Bottled Soda and Ice Tea were refreshing accompaniments to the meal. For anyone craving authentic Indian cuisine in Berlin, Nani's Kitchen is a must-visit. The quality of food and service is top-notch. I'm already looking forward to my next visit!|Berlin||2022|9|Nani's Kitchen
|213|en|4|The Guac n' Roll Taco Combo Plate at the Mumbai location was a satisfying treat. The tacos were flavorful and fresh, with crispy shells, tender meat, and creamy guacamole. The portions were generous, and the overall quality of the food was impressive. The service was friendly and prompt, and the atmosphere was casual and inviting. While the tacos were a bit pricey, they were worth the splurge for a unique and enjoyable dining experience.|Mumbai||2022|9|Guac n' Roll
|221|en|4|This order summary provided does not contain any text describing the actual item ordered, therefore I cannot provide a review. The text only identifies the truck name, menu type, city, and item name.|Mumbai||2022|9|Revenge of the Curds
