ORDER_ID|TRUCK_ID|LANGUAGE|SOURCE|REVIEW|PRIMARY_CITY|CUSTOMER_ID|YEAR|MONTH|TRUCK_BRAND
|228|en|3|Guac n' Roll truck's fish burrito was an absolute delight to the taste buds. The fish was cooked to perfection, being both tender and flaky. The burrito's toppings were fresh and full of flavor, while the guacamole was creamy and smooth. The salsa added just the right amount of spiciness, making the entire meal wrapped in a warm tortilla a satisfying treat. Highly recommended for anyone in Delhi.|Delhi||2022|4|Guac n' Roll
|335|en|3|The Kitakata Ramen Bar in Munich was an absolute delight. The creamy chicken ramen, spicy miso vegetable ramen, and tonkotsu ramen were all perfectly prepared and flavorful. The noodles were soft and perfectly cooked, and the broth was rich and savory. The toppings were fresh and generous, and the overall atmosphere was warm and inviting. I highly recommend this restaurant to anyone looking for a delicious and authentic ramen experience.|Munich||2022|4|Kitakata Ramen Bar
|231|en|3|The Mega Melt truck in Delhi is a grilled cheese lover's paradise! I tried The Ranch and The Original, and both were absolutely delicious. The bread was perfectly toasted, and the cheese was melted to perfection. The Ranch had a great tangy flavor, while The Original was a classic comfort food. The portions were generous, and the service was quick and friendly. I highly recommend The Mega Melt for anyone looking for a tasty and satisfying meal.|Delhi||2022|4|The Mega Melt
|427|en|3|"A delightful experience at Plant Palace truck. The ""Seitan Buffalo Wings"" and ""Veggie Burger"" were scrumptious. Crispy exterior and tender interior defined the wings, while the ideal blend of spice and tang kept us coming back for more. The veggie burger was a burst of freshness with an ample serving of crisp vegetables and a creamy avocado spread. The attentive staff expeditiously took orders, and service was prompt. Plant Palace is a must-try for vegetarian food enthusiasts in Cairo seeking delectable and nutritious meals."|Cairo||2022|4|Plant Palace
|73|en|3|A satisfying experience was had at Peking Truck in New York City, with its Chinese menu. The Combo Fried Rice delivered a flavorful combination of vegetables and meat. The Wonton Soup was comforting, boasting delicate wontons in a savory broth. The Refreshing Ice Tea served as a suitable companion to the meal. However, the presentation fell short in terms of visual appeal. The food quality was decent, making it a reasonable selection for a swift Chinese meal on the go.|New York City||2022|4|Peking Truck
|191|en|3|"""Revenge of the Curds' 'Mother's Favorite' poutine in Warsaw presents a decent blend of flavors. The fries were crispy, and the cheese curds were adequately melted. However, the gravy could have been more seasoned to give it an extra kick. The portion size was satisfactory, making it a fair choice for those craving poutine. Overall, it's an acceptable dish, but there's room for improvement."""|Warsaw||2022|4|Revenge of the Curds
|436|en|3|"""Freezing Point truly hits the sweet spot with their delightful ice cream offerings! The Waffle Cone was crisp and fresh, perfectly complementing the creamy ice cream. The Popsicle was a refreshing treat, while the Mango Sticky Rice was a unique and satisfying blend of flavors. The Ice Tea and Bottled Soda were great companions to the sweet treats. The Two Scoop Bowl was generous and satisfying, and the Sugar Cone added a classic touch. Freezing Point is a must-visit in Cape Town for all ice cream lovers. Excellent service, fantastic flavors, and a joyful experience overall!"""|Cape Town||2022|4|Freezing Point
|436|en|3|A delightful treat awaited us at the Freezing Point truck in Cape Town - The Two Scoop Bowl. The creamy and flavorful ice cream had us spoiled for choice with its wide variety of options. Generous portions and friendly service made it a perfect stop for a hot day. The truck's relaxed and inviting atmosphere only added to the overall positive experience that we would recommend to anyone visiting Cape Town.|Cape Town||2022|4|Freezing Point
|257|en|3|Disappointment was the main course with a side of regret at Smoky BBQ in Seoul. The Rack of Pork Ribs was overcooked, resulting in a tough, dry texture that lacked the tender, juicy quality expected from a BBQ joint. The flavor was also underwhelming, with the smoky taste being nearly non-existent. The Fried Pickles, usually a reliable side, were soggy and lacked crispness. Overall, the meal was a disappointing experience that failed to deliver on the promise of quality BBQ. I expected more from a place with 'BBQ' in its name.|Seoul||2022|4|Smoky BBQ
|256|en|3|"""Freezing Point in Seoul is a true gem! Their ice cream is a delightful treat, especially the Two Scoop Bowl. The Lemonade was refreshing, and the Mango Sticky Rice was a perfect blend of sweet and tangy. The Popsicle was a nostalgic delight. Their bottled water and soda were a great addition to beat the heat. The quality of their products is top-notch. I highly recommend Freezing Point for a fantastic ice cream experience."""|Seoul||2022|4|Freezing Point
|81|en|3|"Disappointment was the main course of my meal at The Mega Melt. The grilled cheese, specifically ""Miss Piggie"", was far from satisfying. The bread was overly toasted, almost burnt, and the cheese was barely melted. The Ranch side was average at best, lacking the tangy flavor it promised. Even the bottled water seemed to lack the refreshing quality one would expect. Overall, this Toronto-based truck failed to deliver the grilled cheese experience I was hoping for."|Toronto||2022|4|The Mega Melt
|413|en|3|A disappointing experience with too much repetition.The Le Coin des Crêpes truck's chicken pot pie crepe and crepe Suzette failed to impress. The crepe was chewy and lacked flavor, while the filling was uninspired and dry. The chicken pot pie filling was overcooked and lacked moisture, making it difficult to enjoy. The crepe Suzette was overly sweet and sticky, which didn't balance well with the savory filling.Overall, this truck did not meet expectations, and I would not recommend it to others.|Barcelona||2022|4|Le Coin des Crêpes
|250|en|3|A must-visit for hot dog aficionados in Tokyo is Not the Wurst Hot Dogs truck. The New York Dog, an exceptional choice, showcases a flawlessly griddled hot dog, fresh toppings, and a tender bun. The ice tea offers a rejuvenating respite from the spiciness of the dog. The amiable staff and expeditious service enhance the experience. In Tokyo and yearning for a savory hot dog? This truck is your go-to destination.|Tokyo||2022|4|Not the Wurst Hot Dogs
|365|en|3|Sadly disappointing order summary at Kitakata Ramen Bar. Creamy chicken ramen and tonkotsu ramen lacked flavor and proper preparation. Broth was bland, noodles mushy. Chicken was sparse and overcooked, eggs rubbery. Taste was unappetizing. Ambiance was noisy and unpleasant, detracting from dining experience. Establishment requires improvement, not recommended.|Hamburg||2022|4|Kitakata Ramen Bar
|222|en|3|The Cheeky Greek's Mumbai truck delivered a fulfilling meal through the King Combo and Gyro Plate. The gyro meat exhibited rich flavors and tenderness. The vegetables and sauce complemented the dish, creating a harmonious palate. The portion size was impressive, ensuring a worthwhile investment. However, the pita bread lacked moisture and could have been enhanced. Despite this, the experience was satisfactory, leaving ample opportunity for future improvements.|Mumbai||2022|4|Cheeky Greek
|347|en|3|The food at Smoky BBQ in Berlin was an absolute disappointment. The spring mix salad was limp and lifeless, and the pulled pork sandwich was dry and flavorless. The meat was tough as nails and the bread was stale. The only saving grace was the friendly staff, but the food was so bad that it ruined the entire experience. I would not recommend this restaurant to anyone.|Berlin||2022|4|Smoky BBQ
|358|en|3|The Peking Truck in Berlin served up a decent Combo Lo Mein. The noodles were cooked well, neither too soft nor too hard, and the vegetables were fresh. However, the flavor could have been more robust, as it was a bit bland for my taste. The bottled water was a standard accompaniment. Overall, it was an acceptable meal, but it didn't particularly stand out.|Berlin||2022|4|Peking Truck
|187|en|3|"Disappointment was the main course of my meal at Plant Palace. The ""Salad of All Salads"" was far from its grandiose title, lacking in freshness and variety. The Veggie Burger, though promising, was dry and bland, lacking the flavorful punch I'd expected. The Ice Tea, while refreshing, was overly sweet, overpowering the subtle flavors of the meal. Overall, the experience did not live up to the hype, leaving me feeling underwhelmed and unsatisfied."|Warsaw||2022|4|Plant Palace
|436|en|3|"Order summary details a purchase from ""Freezing Point,"" an ice cream truck in Cape Town. Consists of a two-scoop bowl, a waffle cone, a popsicle, and lemonade. No information is given regarding the quality or taste of the food or the service rendered. Thus, unable to compose a review based on this order summary."|Cape Town||2022|4|Freezing Point
|264|en|3|Disappointment was the main course of my meal from Tasty Tibs. The Veggie Combo lacked flavor and freshness, while the Lean Chicken Tibs were overcooked and dry. The bottled soda, the only saving grace, was lukewarm. Not the Ethiopian experience I was hoping for in Seoul.|Seoul||2022|4|Tasty Tibs
|264|en|3|"""Tasty Tibs truck in Seoul offered a commendable Ethiopian culinary journey. Notably, the Lean Chicken Tibs stood out, being expertly cooked with succulent and savory chicken. The blend of spices was fragrant, lending a delightful complexity to the meal. Although, the serving size fell slightly short of expectations. The staff's swift and amiable service contributed to an overall enjoyable experience. A small setback aside, Tasty Tibs is a recommended stop for anyone craving Ethiopian food in Seoul."""|Seoul||2022|4|Tasty Tibs
|256|en|3|"The recently ordered ice cream from ""Freezing Point"" in Seoul was a delightful treat. The ice cream sandwich, mango sticky rice, and two-scoop bowl were all meticulously crafted, showcasing the skillful artistry of the shop's artisans. The waffle cone and sugar cone provided the perfect accompaniment to the frosty treats, enhancing the overall experience. While the prices may be slightly higher than other ice cream establishments, the premium quality of the ingredients and the exceptional customer service make it a worthwhile investment for those seeking a unique and indulgent indulgence."|Seoul||2022|4|Freezing Point
|376|en|3|The order summary provided does not include any information about the issues encountered with the service or the quality of the food, therefore I cannot write a negative review.|Stockholm||2022|4|Freezing Point
