ORDER_ID|TRUCK_ID|LANGUAGE|SOURCE|REVIEW|PRIMARY_CITY|CUSTOMER_ID|YEAR|MONTH|TRUCK_BRAND
|116|en|3|"The ""Revenge of the Curds"" truck in Montreal failed to impress with the ""Kitchen Sink"" and ""Mother's Favorite"" poutines. The fries were soggy, lacking the crispness essential for a good poutine. The gravy was bland, missing the rich, savory flavor you'd expect. The cheese curds, while plentiful, were not fresh, which is a major disappointment. The toppings on ""Mother's Favorite"" were unbalanced, overpowering the entire dish. Overall, a disappointing experience that didn't live up to the hype of Montreal's famous poutine scene."|Montreal||2022|5|Revenge of the Curds
|385|en|3| The Not the Wurst Hot Dogs truck in Stockholm failed to deliver on expectations. The New York Dog, Chicago Dog, and Coney Dog all lacked flavor and the toppings were uninspiring. The bottled water and soda were standard, but overpriced. The overall experience was disappointing and not worth the visit. I expected more from a highly-rated hot dog truck.|Stockholm||2022|5|Not the Wurst Hot Dogs
|271|en|3|Freezing Point truck in Sydney offers a unique dessert experience with their Mango Sticky Rice in a Sugar Cone. The unexpected combination of sweet ripe mango and subtle savory notes of sticky rice is blended seamlessly in the ice cream, which is creamy and smooth. This refreshing contrast to the warm Sydney weather is a must-try for those seeking a new dessert adventure. However, the sugar cone struggles to hold up to the sticky rice's heft, leading to a slightly messy eating experience. Nevertheless, the interesting twist on traditional ice cream offerings makes it worth trying.|Sydney||2022|5|Freezing Point
|250|en|3|The Not the Wurst Hot Dogs truck is a must-try for any hot dog enthusiast visiting Tokyo. The New York Dog and Chicago Dog were both expertly crafted, with fresh, juicy hot dogs, sweet relish, and perfectly crispy onions. The friendly staff were attentive and quick to take my order, and the overall atmosphere was relaxed and inviting. The perfect place to grab a bite on the go or enjoy a leisurely picnic in the park.|Tokyo||2022|5|Not the Wurst Hot Dogs
|415|en|3|The Not the Wurst Hot Dogs truck lived up to its name with an array of mouthwatering hot dogs. The Coney Dog, Chicago Dog, and New York Dog were each a testament to the perfect blend of fresh ingredients and savory toppings. The hot dogs were juicy and perfectly cooked, while the toppings, such as the tangy sauerkraut, sweet relish, and fresh mustard, elevated the experience to new heights. The bottled water was a refreshing accompaniment to the spicy dogs, quenching my thirst with every sip. Overall, I had a truly enjoyable experience at Not the Wurst Hot Dogs, and I highly recommend it to anyone looking for a delicious and satisfying hot dog fix.|Barcelona||2022|5|Not the Wurst Hot Dogs
|205|en|3|"""Not the Wurst Hot Dogs"" truck, a treasure in Krakow, left me utterly delighted! My selection, which included the Chicago Dog, Coney Dog, and New York Dog, was a flavorful extravaganza. Each hot dog burst with unique taste, complemented by fresh and scrumptious toppings. The Chicago Dog, distinguished by its pickle spear and sport peppers, truly stole the show. The Coney Dog's chili and onions formed an ideal pairing, while the New York Dog's sauerkraut introduced a delightful tang. A bottled water on the side provided a refreshing balance. The staff's swift and amiable service added to the overall experience. I wholeheartedly suggest this hot dog truck to anyone seeking a delectable, fulfilling meal in Krakow."|Krakow||2022|5|Not the Wurst Hot Dogs
|71|en|3|Poutine experience at this restaurant unfortunate. Dishes disappointing in taste and presentation. Poutine's dry texture lacked flavor, while gravy was thin and watery. Fries limp and soggy, cheese curds not properly melted. Overall food quality subpar; not recommending this restaurant.|New York City||2022|5|Revenge of the Curds
|71|en|3|"The ""Mothers Favorite"" poutine at ""Revenge of the Curds"" in New York City was a culinary disaster. The curds were limp and undercooked, the gravy was watery and flavorless, and the cheese was sparse and overmelted. The fries were limp and soggy, and the overall presentation was unappealing. The only redeeming factor was the friendly service. I would not recommend this poutine to anyone."|New York City||2022|5|Revenge of the Curds
|443|en|3|The Le Coin des Crêpes menu offered a delightful selection of crepes and savory treats. The breakfast crepe was fluffy and flavorful, while the chicken pot pie crepe was a hearty and satisfying choice. The crepe Suzette, a sweet delight, was perfectly executed with its delicate layers and sweet spread. The accompanying beverages, bottled water, soda, and ice tea, were refreshing and complemented the sweet and savory offerings well. Overall, the experience at Le Coin des Crêpes was pleasant, offering a taste of French flair in the heart of Cape Town.|Cape Town||2022|5|Le Coin des Crêpes
|222|en|3|Unsatisfying experience at Cheeky Greek in Mumbai. Falafel lacked moisture and flavor, gyros were overcooked and lost texture, and the tzatziki sauce was insipid with an excess of water. The food's quality was significantly subpar, and the expensive bill did not justify the low-grade ingredients used. I advise against dining at this restaurant.|Mumbai||2022|5|Cheeky Greek
|267|en|3|The Cheeky Greek truck's menu showcases a variety of flavorful and generously portioned options, such as the gyro plate and the king combo. The gyro meat is tender and juicy, complemented well by the tangy and crisp Greek salad. As for the king combo, it features a satisfying combination of gyro meat, falafel, and rice. The friendly service and quick turnaround time further enhance the dining experience. For anyone seeking authentic Greek cuisine in Seoul, The Cheeky Greek truck is highly recommended.|Seoul||2022|5|Cheeky Greek
|256|en|3|The service was terrible. The food was not fresh and tasted bland. The staff was rude and unhelpful. The wait time was excessive. I would not recommend this place to anyone.|Seoul||2022|5|Freezing Point
|291|en|3|"The Mega Melt's ""Original"" grilled cheese sandwich is a testament to the power of simple, fresh ingredients. The bread, melted cheese, and perfectly toasted golden brown exterior create a satisfying crunch that gives way to gooey goodness with each bite. The melted cheese oozes from the sandwich like molten lava, coating your tongue with its cheesy flavor. The Original is a classic, and for good reason. It's a perfect example of how a sandwich can be elevated to new heights with just a few carefully chosen components."|Melbourne||2022|5|The Mega Melt
|408|en|3|"""Guac n' Roll truly rolls out an exceptional dining experience! Their Three Taco Combo Plate and Veggie Taco Bowl were bursting with flavor, a delightful fusion of fresh ingredients. The Chicken Burrito and Lean Burrito Bowl were equally impressive, packed with hearty and healthy goodness. The perfect accompaniments were the refreshing Bottled Water and Ice Tea. A must-try for taco enthusiasts in Barcelona. Guac n' Roll, you've set the bar high!"""|Barcelona||2022|5|Guac n' Roll
|396|en|3|Disappointing meal at Mega Melt truck in MadridThe Mega Melt truck in Madrid did not live up to its promises of delivering a gourmet grilled cheese experience. The Ranch and Miss Piggie sandwiches lacked the rich, gooey cheese that we were expecting, and the bread was overly toasted, resulting in a dry and unpleasant texture. The flavors were bland and failed to impress. For the price and the hype surrounding it, this meal was a letdown.|Madrid||2022|5|The Mega Melt
|242|en|3|A hidden gem in Tokyo, the Smoky BBQ truck serves up delectable Fried Pickles. Their tanginess and crunch are perfectly balanced, with a seasoned batter that amplifies the pickles' natural flavors. The portion size is generous, ensuring excellent value for money. The truck's cozy ambiance is inviting, while the friendly and efficient staff add to an enjoyable experience. For BBQ enthusiasts and those seeking a distinctive food adventure in Tokyo, Smoky BBQ is a must-visit. The Fried Pickles alone justify the journey.|Tokyo||2022|5|Smoky BBQ
|31|en|3|" Here's a negative review in the style of Seattle's native language, English:""Freezing Point, your ice cream game needs improvement. The Sugar and Waffle Cones were stale, and the Two Scoop Bowl was not worth the price. The Bottled Water was a disappointment, as it was not even chilled. The Ice Cream Sandwich was dry and lacked flavor, and the Mango Sticky Rice was a strange addition to the menu. Overall, the quality of the food and the service did not meet my expectations. I hope to see some changes in the future.""Note: Seattle does not have a native language, but English is the most widely spoken language in the city."|Seattle||2022|5|Freezing Point
|305|en|3|The Creamy Chicken Ramen and Spicy Miso Vegetable Ramen from Kitakata Ramen Bar in Sao Paulo presented a balance of flavors, each with its unique appeal. The Creamy Chicken Ramen offered a rich, comforting taste, while the Spicy Miso Vegetable Ramen brought a satisfying heat. The ramen noodles in both dishes were cooked well, providing a pleasant texture. The bottled soda was a refreshing accompaniment to the meal. However, the portion sizes could have been more generous. Overall, it was an enjoyable dining experience, but with room for improvement in terms of serving size.|Sao Paulo||2022|5|Kitakata Ramen Bar
|297|en|3|"Underwhelming experience with too much repetition.The King Combo and bottled soda at the ""Cheeky Greek"" truck in Melbourne failed to impress. The meat was dry and lacked flavor, the pita was limp and greasy, and the vegetables were scarce and unappetizing. The service, however, was friendly. Unfortunately, the negative aspects outweigh the positive, and I wouldn't recommend this truck to anyone."|Melbourne||2022|5|Cheeky Greek
