ORDER_ID|TRUCK_ID|LANGUAGE|SOURCE|REVIEW|PRIMARY_CITY|CUSTOMER_ID|YEAR|MONTH|TRUCK_BRAND
|73|en|2|Disappointment was the main course at Peking Truck in New York City. The Combo Lo Mein was a bland, uninspiring take on a classic dish, lacking the vibrant flavors one would expect from Chinese cuisine. The Wonton Soup, while adequately warm, was nothing more than a forgettable sidekick to an already underwhelming meal. To top it off, the Ice Tea was watered down, failing to provide a refreshing balance to the meal. Overall, Peking Truck failed to deliver the authentic and satisfying experience I was hoping for.|New York City||2022|5|Peking Truck
|74|en|2|The Nani's Kitchen delivery was a delight. The tandoori mixed grill was perfectly marinated and cooked, with tender chicken and flavorful vegetables. The lean chicken tikka masala was also a hit, with tender chicken and a rich, creamy sauce. The combination curry was a generous portion and included a variety of flavorful vegetables and meat. Overall, the food was delicious and the delivery was prompt and efficient. I would highly recommend Nani's Kitchen to anyone looking for a flavorful Indian meal.|New York City||2022|5|Nani's Kitchen
|439|en|2|Mac Shack failed to impress with its subpar dining experience. Their Standard Mac & Cheese fell flat on flavor and was overcooked. The Buffalo Mac & Cheese was smothered in an excessively spicy sauce, overwhelming the dish. Most disappointing was the Lobster Mac & Cheese, anticipated to be the highlight, but it was a disappointment with scarcely any lobster present. Overall, the food quality was below par and not worthy of recommendation for anyone in search of a fulfilling Mac & Cheese experience in Cape Town.|Cape Town||2022|5|The Mac Shack
|184|en|2|"Mac Shack's mac and cheese offerings were a letdown. The Standard Mac & Cheese lacked flavor and any semblance of cheesiness. The Buffalo Mac & Cheese provided a slight spicy kick, but the cheese remained disappointingly lacking in creaminess and richness. The Lobster Mac & Cheese, despite its promise of ""lobster tails in a dream,"" proved to be a misnomer. The lobster flavor was faint and the lobster itself was scarce. At least the bottled water was chilled and refreshing, providing a brief respite from the unremarkable mac and cheese. In conclusion, The Mac Shack is not a recommended destination for those seeking a fulfilling mac and cheese experience."|Warsaw||2022|5|The Mac Shack
|116|en|2|The Revenge of the Curds truck in Montreal delivered a mixed experience with our poutine order. The Classic, a traditional poutine, was well-executed with perfectly crispy fries, squeaky cheese curds, and a rich, savory gravy. The Kitchen Sink, however, was a bit overwhelmed by its numerous toppings, which muddled the overall taste. The Mother's Favorite had a unique twist with its chicken and BBQ sauce, but it could have benefited from a stronger flavor profile. The Ice Tea was refreshing, providing a nice balance to the rich poutine dishes. Overall, there were both highs and lows, making this food truck a decent, but not exceptional, choice for poutine in Montreal.|Montreal||2022|5|Revenge of the Curds
|387|en|2|The King Combo and Gyro Plate were bland and uninspired, the Greek salad was limp and wilted, and the bottled water and soda were overpriced. The service was friendly, but the food simply didn't live up to expectations. Overall, I would not recommend this restaurant to anyone looking for a quick and satisfying Greek feast.|Stockholm||2022|5|Cheeky Greek
|131|it|2|" ""Vorrei esprimere la mia profonda delusione riguardo al mio recente ordine di poutine da Revenge of the Curds a Londra. Ho ordinato The Classic, Mother's Favorite, The Kitchen Sink e bevande come bibita in bottiglia e tè freddo. Purtroppo, sono rimasto molto insoddisfatto del cibo che ho ricevuto.La poutine era unta e gommosa, con formaggio a brandelli e salsa insipida. In particolare, The Kitchen Sink era una delusione, poiché mi aspettavo una varietà di ingredienti freschi e gustosi, ma invece ho trovato solo ingredienti scadenti e di bassa qualità.Anche le bevande erano deludenti, poiché la bibita in bottiglia era stanza e il tè freddo era acquoso e privo di sapore. In generale, il servizio e la qualità del cibo di Revenge of the Curds a Londra non sono all'altezza delle mie aspettative e non raccomanderei questo ristorante a nessuno."""|London||2022|5|Revenge of the Curds
|417|en|2|The Cheeky Greek truck in Barcelona is a culinary gem! Their Gyros menu is a delightful fusion of authentic Greek flavors and contemporary street food style. The Greek Salad was fresh, crisp, and bursting with flavor. The Gyro Plate, a classic favorite, was perfectly cooked and seasoned, offering a scrumptious bite every time. But the star of the show was The King Combo, a generous serving of succulent meats and tangy sauces, all wrapped up in a warm pita. Paired with refreshing Ice Tea, Bottled Soda, and Bottled Water, it was a meal fit for royalty. This food truck is a must-visit for anyone seeking a delicious, filling, and authentic Greek experience in Barcelona.|Barcelona||2022|5|Cheeky Greek
|358|en|2|"""Peking Truck in Berlin serves up a delightful Wonton Soup that is a true delight for the senses. The wontons were perfectly cooked, with just the right amount of filling, and the broth was rich and flavorful. The Chinese menu offered a variety of options, but the Wonton Soup was the standout star. The truck's atmosphere was cozy and inviting, making for a pleasant dining experience. If you're in Berlin and craving Chinese cuisine, Peking Truck is a must-visit. The Wonton Soup alone is worth the trip!"""|Berlin||2022|5|Peking Truck
|279|en|2| The Tasty Tibs truck in Sydney failed to deliver on the promise of authentic Ethiopian cuisine. The Lean Beef Tibs were disappointingly dry and lacked the rich, spicy flavor I was expecting. The Veggie Combo, while visually appealing, was bland and uninspiring. The portions were also smaller than anticipated, leaving me feeling unsatisfied. Overall, this food truck did not live up to my expectations and I would not recommend it to others seeking a true Ethiopian culinary experience.|Sydney||2022|5|Tasty Tibs
