ORDER_ID|TRUCK_ID|LANGUAGE|SOURCE|REVIEW|PRIMARY_CITY|CUSTOMER_ID|YEAR|MONTH|TRUCK_BRAND
|363|en|2|"A culinary disaster befell us with The Guac n' Roll truck's ""Three Taco Combo Plate"". Tacos were dry and flavorless, the meat was tough as a rubber band, and the guacamole was far from fresh. The bottled water was lukewarm and unappealing. The lean burrito bowl was a pale shadow of its former self, with anemic rice and uninspired toppings. The overall experience was a disappointment, leaving us longing for a refund."|Hamburg||2022|4|Guac n' Roll
|436|en|2|Freezing Point in Cape Town offers a delightful waffle cone experience. The waffle boasts a satisfying crispy exterior, while its interior is pleasantly fluffy. The ice cream is equally impressive, smooth and creamy in texture. Combining sweet and crunchy elements, the waffle cone is a true pleasure to savor. Additionally, the staff's friendly and attentive demeanor enhances the overall positive experience. If you're in search of a delicious treat in Cape Town, Freezing Point is highly recommended.|Cape Town||2022|4|Freezing Point
|233|en|2|Le Coin des Crêpes is a delightful gem in Delhi! Their crepes are absolutely scrumptious, especially the Crepe Suzette and Chicken Pot Pie Crepe. The perfect balance of sweet and savory made every bite a pure indulgence. The Ice Tea and Bottled Soda complemented the meal beautifully, offering a refreshing contrast to the rich flavors of the crepes. The Breakfast Crepe was a fantastic way to kickstart the day. If you're a crepe lover, this is one place you shouldn't miss!|Delhi||2022|4|Le Coin des Crêpes
|239|en|2|Nani's Kitchen's Lean Chicken Tikka Masala is a culinary masterpiece that tantalizes taste buds and transports you to the vibrant streets of Delhi. The chicken is tender, succulent, and marinated to perfection, infusing each bite with the flavors of creamy tomato gravy, aromatic spices, and fresh herbs. The dish is served with fluffy rice or naan, making it a perfect feast for the senses. The atmosphere at Nani's Kitchen is warm and inviting, and the service is impeccable. If you're craving authentic Indian cuisine, look no further than Nani's Kitchen and their mouthwatering Lean Chicken Tikka Masala.|Delhi||2022|4|Nani's Kitchen
|347|en|2|The fried pickles at Smoky BBQ in Berlin were a disappointment. The pickles were limp and lifeless, lacking the crunchy texture and tangy flavor I'd hoped for. The batter was overly greasy and coated the pickles, rather than complementing them. Overall, I found the fried pickles to be a poor excuse for a side dish.|Berlin||2022|4|Smoky BBQ
|350|en|2|Kitakata Ramen Bar in Berlin is a highly recommended destination for ramen aficionados. This establishment offers a diverse range of classic ramen dishes, such as the velvety chicken ramen, spicy miso vegetable ramen, and tonkotsu ramen. The noodles are expertly prepared, and the broth is rich and satisfying. The toppings are both fresh and innovative, and the ambiance is cozy and welcoming. Regardless of whether you are a seasoned ramen connoisseur or a novice diner, Kitakata Ramen Bar is an excellent spot to savor the pinnacle of Japanese ramen.|Berlin||2022|4|Kitakata Ramen Bar
|23|en|2|A unique dining experience was offered by the crepes from Le Coin des Crêpes. The Breakfast Crepe was well-prepared, with a balanced mix of ingredients, providing a satisfying start to the day. The Chicken Pot Pie Crepe was an interesting twist, combining the savory flavors of a traditional pot pie with the lightness of a crepe. However, the chicken filling could have been a bit more generous. Overall, the food was enjoyable, but there's still room for improvement in terms of portion size.|Denver||2022|4|Le Coin des Crêpes
|73|en|2|Peking Truck in New York City provides a decent meal option. Combo Fried Rice features adequate seasoning and a fair blend of vegetables and meat. Portion size meets expectations, offering a satiating lunch choice. Refreshing Ice Tea accompanies the meal well, despite being a standard brew, nothing extraordinary. Resulting dining experience is average for a Chinese cuisine food truck, neither exceptional nor disappointing.|New York City||2022|4|Peking Truck
|81|en|2|The Original grilled cheese sandwich at The Mega Melt in Toronto was a satisfying treat. The bread was crispy on the outside and soft on the inside, and the melted cheese was gooey and melted perfectly. The sandwich was simple but effective, and the ingredients were fresh and flavorful. Overall, I would recommend the Original grilled cheese sandwich at The Mega Melt to anyone looking for a quick and easy meal.|Toronto||2022|4|The Mega Melt
|327|en|2|The King Combo, Gyro Plate, and Greek Salad were all delicious. The meat on the gyro was flavorful and tender, and the tzatziki sauce was creamy and tangy. The Greek salad was fresh and crisp, and the bottled soda was refreshing. Overall, I would recommend this order to anyone who is looking for a tasty and satisfying meal.|Rio de Janeiro||2022|4|Cheeky Greek
|218|en|2|Le Coin des Crêpes' menu in Mumbai proved to be a delightful culinary experience. The breakfast crepe stood out with its fluffy texture and rich flavors, while the chicken pot pie crepe showcased savory and flaky layers. The crepe Suzette was an indulgent treat, generously topped with fresh fruit and decadent chocolate. The bottled water provided a refreshing touch. Although there was a longer-than-expected wait time for the crepe Suzette, overall, the experience was a satisfying one.|Mumbai||2022|4|Le Coin des Crêpes
|262|en|2|The Plant Palace truck's menu offerings were impressive, particularly the Seitan Buffalo Wings and The Salad of All Salads. The wings were crispy on the outside and tender on the inside, perfectly coated in a flavorful buffalo sauce. The salad was a refreshing and healthy option, featuring fresh and crisp vegetables. The bottled soda was a refreshing accompaniment to the food. Overall, the service was friendly, and the atmosphere was relaxed. The pricing was reasonable, making it a value-for-money option.|Seoul||2022|4|Plant Palace
|262|en|2|The Plant Palace veggie burger was a disaster. The patty was dry and crumbly, the vegetables were bland, and the salad was wilted. The bottled soda was warm and flat, and the bottled water was overpriced. The service was slow and unfriendly. Overall, I would not recommend this restaurant to anyone.|Seoul||2022|4|Plant Palace
|264|en|2|Tasty Tibs truck in Seoul presents a distinctive Ethiopian menu, combining intrigue and satisfaction. Lean Chicken Tibs boast rich flavors and well-balanced spices, while Veggie Combo offers a fresh and wholesome alternative. Regrettably, Lean Beef Tibs were slightly tough and lacked sufficient seasoning. Despite this, the overall experience was positive, offering a diverse menu that accommodates various dietary needs. Portion sizes proved generous, ensuring a satisfying meal. The truck's location is convenient, offering a quick and exotic dining choice within the city.|Seoul||2022|4|Tasty Tibs
|415|en|2|"Disappointment was the main course at ""Not the Wurst Hot Dogs"" in Barcelona. The Coney Dog, far from being a delight, was a bland and uninspiring experience. The hot dog lacked flavor, the bun was dry, and the toppings were scarcely there. The presentation was as lackluster as the taste. For a place that prides itself on hot dogs, this was a miss. I expected more from a city renowned for its culinary scene. Unfortunately, ""Not the Wurst Hot Dogs"" did not live up to its name, nor the city's reputation."|Barcelona||2022|4|Not the Wurst Hot Dogs
